name,lastName,uri,imageUri,worthChange,source,industry,gender,country,timestamp,realTimeWorth,realTimeRank,realTimePosition
Gennady Timchenko,Timchenko,gennady-timchenko,gennady-timchenko,50.7,"oil, gas",Energy,M,Russia,1488028203331,16400.47,57,57
Georg von Opel,von Opel,georg-von-opel,georg-von-opel,0,"real estate, investments",Finance and Investments,M,Germany,1488028203331,2000,1049,1049
George Bishop,Bishop,george-bishop,no-pic,0,oil & gas,Energy,M,United States,1488028203331,2524,825,825
George Joseph,Joseph,george-joseph,george-joseph,-5.265,insurance,Finance and Investments,M,United States,1488028203332,1635.641,1275,1275
George Marcus,Marcus,george-marcus,no-pic,0.974,real estate,Real Estate,M,United States,1488028203332,1034.854,1819,1819
George Ty & family,Ty,george-ty,george-ty,-23.525,banking,Finance and Investments,M,Philippines,1488028203331,3526.851,552,552
Gerald Schwartz,Schwartz,gerald-schwartz,gerald-schwartz,4.516,finance,Finance and Investments,M,Canada,1488028203332,1788.115,1192,1192
Gerry Harvey,Harvey,gerry-harvey,gerry-harvey,-21.527,retail,Fashion & Retail,M,Australia,1488028203332,1825.916,1163,1163
Gian Marco Moratti,Moratti,gian-marco-moratti,gian-marco-moratti,-0.494,oil refinery,Energy,M,Italy,1488028203332,1285.653,1576,1576
Gianluigi & Rafaela Aponte,Aponte,gianluigi-rafaela-aponte,gianluigi-rafaela-aponte,0,shipping,Logistics,,Switzerland,1488028203331,7498.806,186,186
Gil Shwed,Shwed,gil-shwed,gil-shwed,-10.575,software,Technology,M,Israel,1488028203331,2716.103,752,752
Gilles Martin,Martin,gilles-martin,no-pic,-25.757,laboratory services,Healthcare,M,France,1488028203332,1904.326,1118,1118
Giuseppe De'Longhi,De'Longhi,giuseppe-delonghi,no-pic,46.034,coffee makers,Fashion & Retail,M,Italy,1488028203331,3792.427,500,500
Gleb Fetisov,Fetisov,gleb-fetisov,gleb-fetisov,0,investments,Telecom,M,Russia,1488028203332,1215,1645,1645
God Nisanov,Nisanov,god-nisanov,god-nisanov,0,real estate,Real Estate,M,Russia,1488028203331,2995.42,679,679
Goh Cheng Liang,Goh,goh-cheng-liang,goh-cheng-liang,-22.541,paints,Manufacturing,M,Singapore,1488028203331,6607.859,219,219
Gong Hongjia & family,Gong,gong-hongjia,gong-hongjia,-115.151,investments,Finance and Investments,M,Hong Kong,1488028203331,5855.096,260,260
Gordon Wu,Wu,gordon-wu,gordon-wu,-0.076,real estate,Real Estate,M,Hong Kong,1488028203332,1079.882,1774,1774
Gu Wei,Gu,gu-wei,no-pic,7.757,consumer electronics,Manufacturing,M,China,1488028203332,1397.101,1466,1466
Gudrun Heine,Heine,gudrun-heine,no-pic-female,0,medical devices,Healthcare,F,Germany,1488028203331,2070.755,1006,1006
Guenter Herz & family,Herz,guenter-herz,no-pic,0,coffee,Finance and Investments,M,Germany,1488028203331,3484.8,561,562
Guenther Fielmann & family,Fielmann,guenther-fielmann,guenther-fielmann,10.199,optometry,Healthcare,M,Germany,1488028203331,5292.179,308,308
Guenther Lehmann,Lehmann,guenther-lehmann,no-pic,0,drug stores,Fashion & Retail,M,Germany,1488028203331,2428.027,871,871
Guido Barilla,Barilla,guido-barilla,guido-barilla,0,Barilla pasta,Food and Beverage,M,Italy,1488028203332,1334.746,1529,1530
Gustav Magnar Witzoe,Witzoe,gustav-magnar-witzoe,no-pic,8.306,fish farming,Food and Beverage,M,Norway,1488028203332,1601.949,1296,1296
Gustavo Denegri,Denegri,gustavo-denegri,gustavo-denegri,3.991,medical tests,Healthcare,M,Italy,1488028203332,1651.667,1265,1265
Gwendolyn Sontheim Meyer,Meyer,gwendolyn-sontheim-meyer,no-pic-female,0,Cargill,Food and Beverage,F,United States,1488028203331,4334.067,408,408
Habil Khorakiwala,Khorakiwala,habil-khorakiwala,habil-khorakiwala,0,pharmaceuticals,Healthcare,M,India,1488028203332,1350.599,1509,1509
Hal Jackman,Jackman,hal-jackman,hal-jackman,-0.013,"insurance, investments",Finance and Investments,M,Canada,1488028203332,1397.068,1467,1467
Hamdi Ulukaya,Ulukaya,hamdi-ulukaya,hamdi-ulukaya,0,Chobani yogurt,Food and Beverage,M,Turkey,1488028203332,1692.83,1241,1241
Hamilton James,James,hamilton-james,hamilton-james,-8.261,investments,Finance and Investments,M,United States,1488028203332,1599.427,1305,1305
Han Tao,Han,han-tao,no-pic,8.804,electronics components,Manufacturing,M,China,1488028203332,1455.258,1419,1419
Hank & Doug Meijer,Meijer,hank-doug-meijer,hank-doug-meijer,0,supermarkets,Fashion & Retail,M,United States,1488028203331,7118.279,201,201
Hanni Toosbuy Kasprzak,Toosbuy Kasprzak,hanni-toosbuy-kasprzak,hanni-toosbuy-kasprzak,0,shoes,Fashion & Retail,F,Denmark,1488028203331,2461.951,853,853
Hans Georg Naeder,Naeder,hans-georg-naeder,hans-georg-naeder,0,prosthetics,Manufacturing,M,Germany,1488028203331,2192.564,958,958
Hans Melchers,Melchers,hans-melchers,hans-melchers,4.266,"chemicals, investments",Finance and Investments,M,Netherlands,1488028203331,2849,717,717
Hans Peter Wild,Wild,hans-peter-wild,hans-peter-wild,0,flavorings,Food and Beverage,M,Germany,1488028203331,2569.007,800,800
Harjo Sutanto,Sutanto,harjo-sutanto,no-pic,0,consumer goods,Fashion & Retail,M,Indonesia,1488028203332,1167.174,1693,1693
Harry Stine,Stine,harry-stine,harry-stine,-0.708,agriculture,Food and Beverage,M,United States,1488028203331,3488.168,560,560
Harsh Goenka,Goenka,harsh-goenka,harsh-goenka,0,diversified,Diversified,M,India,1488028203332,1688.871,1242,1242
Harsh Mariwala,Mariwala,harsh-mariwala,harsh-mariwala,0,consumer goods,Food and Beverage,M,India,1488028203332,1827.066,1161,1161
Hary Tanoesoedibjo,Tanoesoedibjo,hary-tanoesoedibjo,hary-tanoesoedibjo,-0.9,media,Media & Entertainment,M,Indonesia,1488028203332,1045.23,1809,1809
Hasmukh Chudgar,Chudgar,hasmukh-chudgar,no-pic,0,pharmaceuticals,Healthcare,M,India,1488028203331,2437.356,869,869
He Qiaonv & family,He,he-qiaonv,he-qiaonv,12.201,landscape architecture,Service,F,China,1488028203332,1822.976,1169,1169
He Yamin & family,He,he-yamin,no-pic,8.821,manufacturing,Manufacturing,M,China,1488028203332,1619.19,1288,1288
He Zhiping,He,he-zhiping,he-zhiping,-0.448,investments,Finance and Investments,M,China,1488028203332,1034.13,1820,1820
Hedda im Brahm Droege,Droege,hedda-im-brahm-droege,no-pic-female,0,consulting,Service,F,Germany,1488028203331,2115.242,985,985
Heikki Kyostila,Kyostila,heikki-kyostila,no-pic,0,dental products,Healthcare,M,Finland,1488028203331,2137.485,976,976
Heinrich Deichmann & family,Deichmann,heinrich-deichmann,heinrich-deichmann,0,footwear,Fashion & Retail,M,Germany,1488028203331,7701.754,178,178
Helena Revoredo,Revoredo,helena-revoredo,helena-revoredo,-42.599,private security,Service,F,Spain,1488028203331,2131.503,978,978
Heloise Waislitz,Waislitz,heloise-waislitz,heloise-waislitz,-4.063,packaging,Manufacturing,F,Australia,1488028203332,1827.249,1160,1160
Henri Beaufour,Beaufour,henri-beaufour,no-pic,7.235,pharmaceuticals,Healthcare,M,France,1488028203331,2054.609,1018,1019
Henry Engelhardt,Engelhardt,henry-engelhardt,henry-engelhardt,-10.671,insurance,Finance and Investments,M,United States,1488028203332,1077.065,1778,1778
Herb Chambers,Chambers,herb-chambers,herb-chambers,0,car dealerships,Automotive,M,United States,1488028203332,1315.006,1552,1552
Herbert Allen Jr & family,Allen,herbert-allen-jr,herbert-allen-jr,1.452,investment banking,Finance and Investments,M,United States,1488028203332,1504.273,1380,1380
Herbert Louis,Louis,herbert-louis,no-pic,0,cleaning products,Manufacturing,M,United States,1488028203331,3352.425,583,583
Herbert Simon,Simon,herbert-simon,herbert-simon,-5.857,real estate,Real Estate,M,United States,1488028203331,2866.281,711,711
Herman Langness,Langness,herman-langness,no-pic,0,food wholesale and retail,Food and Beverage,M,Germany,1488028203331,1992.865,1057,1057
Hideyuki Busujima,Busujima,hideyuki-busujima,no-pic,-8.2,pachinko machines,Gambling & Casinos,M,Japan,1488028203332,1163.987,1696,1696
Hilton Schlosberg,Schlosberg,hilton-schlosberg,no-pic,-39.719,energy drinks,Food and Beverage,M,United Kingdom,1488028203332,1436.111,1436,1436
Hinduja family,Hinduja,hinduja,hinduja,0,Hinduja Group,Diversified,M,United Kingdom,1488028203331,15321.623,67,67
Hong Piow Teh,Teh,hong-piow-teh,hong-piow-teh,-0.659,banking,Finance and Investments,M,Malaysia,1488028203331,4721.744,360,360
Hong Ra-Hee,Hong,hong-ra-hee,hong-ra-hee,-45.706,Samsung,Technology,F,South Korea,1488028203332,1859.961,1139,1139
Hong Seok-Joh,Hong,hong-seok-joh,hong-seok-joh,37.903,convenience stores,Fashion & Retail,M,South Korea,1488028203332,1628.383,1283,1283
Horst Julius Pudwill,Pudwill,horst-julius-pudwill,horst-julius-pudwill,-10.516,manufacturing,Manufacturing,M,Germany,1488028203332,1634.246,1277,1277
Horst Paulmann & family,Paulmann,horst-paulmann,horst-paulmann,-23.605,retail,Fashion & Retail,M,Chile,1488028203331,4760.976,349,349
Horst Wortmann,Wortmann,horst-wortmann,horst-wortmann,0,footwear,Fashion & Retail,M,Germany,1488028203331,2007.768,1041,1041
Hortensia Herrero,Herrero,hortensia-herrero,hortensia-herrero,0,supermarkets,Fashion & Retail,F,Spain,1488028203331,2794.95,735,735
Howard Jenkins,Jenkins,howard-jenkins,no-pic,0,Publix,Fashion & Retail,M,United States,1488028203332,1043,1812,1812
Howard Marks,Marks,howard-marks,howard-marks,-5.302,private equity,Finance and Investments,M,United States,1488028203331,1952.143,1086,1086
Howard Schultz,Schultz,howard-schultz,howard-schultz,-6.889,Starbucks,Food and Beverage,M,United States,1488028203331,3048.181,661,661
Hu Kaijun,Hu,hu-kaijun,no-pic,23.887,pharmaceuticals,Healthcare,M,China,1488028203332,1589.257,1316,1316
Hua Yong,Hua,hua-yong,no-pic,52.64,software,Technology,M,China,1488028203332,1094.428,1766,1766
Huang Bingwen,Huang,huang-bingwen,no-pic,0.618,cigarette packaging,Manufacturing,M,Australia,1488028203332,1023.651,1833,1833
Huang Chulong,Huang,huang-chulong,huang-chulong,0,real estate,Real Estate,M,Canada,1488028203332,1479.875,1402,1402
Huang Hongyun & family,Huang,huang-hongyun,huang-hongyun,-4.187,real estate,Real Estate,M,China,1488028203332,1841.776,1152,1152
Huang Li,Huang,huang-li-1,huang-li-1,4.84,imaging systems,Technology,M,China,1488028203332,1575.2,1328,1328
Huang Qiaoling,Huang,huang-qiaoling,huang-qiaoling,24.847,amusement parks,Media & Entertainment,M,China,1488028203332,1529.748,1362,1362
Huang Qisen,Huang,huang-qisen,huang-qisen,2.73,real estate,Real Estate,M,China,1488028203332,1206.865,1652,1652
Huang Shih Tsai,Huang,huang-shih-tsai,huang-shih-tsai,0,real estate,Real Estate,M,Hong Kong,1488028203331,2762.672,740,740
Huang Wen Tsai,Huang,huang-wen-tsai,huang-wen-tsai,0,real estate,Real Estate,M,China,1488028203332,1403.001,1459,1459
Huang Wenji & family,Huang,huang-wenji,no-pic,-43.499,umbrellas,Manufacturing,M,China,1488028203332,1341.219,1520,1520
Huang Yi,Huang,huang-yi,no-pic,-2.086,auto distribution,Automotive,M,Hong Kong,1488028203332,1284.541,1578,1578
Huang Zhenda & family,Huang,huang-zhenda,huang-zhenda,0,construction,Construction & Engineering,M,China,1488028203332,1873.819,1129,1129
Hubertus Benteler,Benteler,hubertus-benteler,hubertus-benteler,0,auto parts,Automotive,M,Germany,1488028203331,1987.126,1059,1059
Hui Ka Yan,Hui,hui-ka-yan,hui-ka-yan,0,real estate,Real Estate,M,China,1488028203331,10341.04,129,129
Hui Lin Chit,Hui,hui-lin-chit,hui-lin-chit,-31.857,hygiene products,Manufacturing,M,China,1488028203331,2220.872,947,947
Huo Qinghua,Huo,huo-qinghua,no-pic,0,coal,Energy,M,China,1488028203332,1538.954,1355,1355
Hur Young-In,Hur,hur-young-in,hur-young-in,5.627,"bakeries, fast food",Food and Beverage,M,South Korea,1488028203332,1600.302,1299,1299
Husain Djojonegoro & family,Djojonegoro,husain-djojonegoro,no-pic,0,consumer goods,Manufacturing,M,Indonesia,1488028203332,1165.506,1694,1694
Hussain Sajwani,Sajwani,hussain-sajwani,hussain-sajwani,0,real estate,Real Estate,M,United Arab Emirates,1488028203331,3755.574,511,511
Ian & Richard Livingstone,Livingstone,ian-richard-livingstone,no-pic,-0.993,real estate,Real Estate,M,United Kingdom,1488028203331,5928.983,251,251
Ian Wood & family,Wood,ian-wood,ian-wood,0.05,energy services,Energy,M,United Kingdom,1488028203332,1456.507,1417,1417
Idan Ofer,Ofer,idan-ofer,idan-ofer,-9.022,"drilling, shipping",Diversified,M,Israel,1488028203331,3082.55,653,653
Igor Altushkin,Altushkin,igor-altushkin,igor-altushkin,0,metals,Metals & Mining,M,Russia,1488028203331,2010.724,1040,1040
Igor Kesaev,Kesaev,igor-kesaev,igor-kesaev,2.644,"tobacco distribution, retail",Fashion & Retail,M,Russia,1488028203331,2457.989,854,854
Igor Makarov,Makarov,igor-makarov,igor-makarov,0,gas,Energy,M,Russia,1488028203331,2091,998,998
Ilkka Herlin,Herlin,ilkka-herlin,ilkka-herlin,-10.502,"elevators, escalators",Manufacturing,M,Finland,1488028203332,1361.057,1499,1499
Ilona Herlin,Herlin,ilona-herlin,no-pic-female,-7.51,"elevators, escalators",Manufacturing,F,Finland,1488028203332,1228.609,1634,1634
Ion Tiriac,Tiriac,ion-tiriac,ion-tiriac,0,"banking, insurance",Finance and Investments,M,Romania,1488028203332,1136.614,1724,1724
Isaac Perlmutter,Perlmutter,isaac-perlmutter,isaac-perlmutter,14.75,Marvel comics,Media & Entertainment,M,United States,1488028203331,4137.696,434,434
Isabel dos Santos,dos Santos,isabel-dos-santos,isabel-dos-santos,1.3,investments,Finance and Investments,F,Angola,1488028203331,3179.21,620,620
Issad Rebrab & family,Rebrab,issad-rebrab,issad-rebrab,0,food,Food and Beverage,M,Algeria,1488028203331,3059.51,657,657
Ivan Glasenberg,Glasenberg,ivan-glasenberg,ivan-glasenberg,-57.794,mining,Metals & Mining,M,Switzerland,1488028203331,5313.926,304,304
J. Christopher Flowers,Flowers,j-christopher-flowers,no-pic,-0.008,investments,Finance and Investments,M,United States,1488028203332,1182.089,1680,1680
J. Christopher Reyes,Reyes,j-christopher-reyes,j-christopher-reyes,0,food distribution,Food and Beverage,M,United States,1488028203331,4100.718,436,436
J. Joe Ricketts,Ricketts,j-joe-ricketts,j-joe-ricketts,-2.539,TD Ameritrade,Finance and Investments,M,United States,1488028203332,1834.098,1156,1156
J. Tomilson Hill,Hill,j-tomilson-hill,j-tomilson-hill,-4.769,investments,Finance and Investments,M,United States,1488028203332,1235.756,1630,1630
Jack Cowin,Cowin,jack-cowin,jack-cowin,-9.284,fast food,Food and Beverage,M,Australia,1488028203332,1705.664,1232,1232
Jack Dorsey,Dorsey,jack-dorsey,jack-dorsey,18.254,Twitter,Technology,M,United States,1488028203332,1469.319,1409,1409
Jack & Laura Dangermond,Dangermond,jack-laura-dangermond,no-pic,0,mapping software,Technology,,United States,1488028203331,4163.433,430,430
Jack Ma,Ma,jack-ma,jack-ma,99.333,e-commerce,Technology,M,China,1488028203331,28707.933,23,23
Jacky Xu,Xu,jacky-xu,no-pic,-6.521,apparel,Fashion & Retail,M,St. Kitts and Nevis,1488028203331,3081.292,654,654
Jacques D'Amours,D'Amours,jacques-damours,no-pic,-18.311,retail,Fashion & Retail,M,Canada,1488028203332,1595.584,1308,1308
Jacques Saade & family,Saade,jacques-saade,jacques-saade,0,shipping,Logistics,M,France,1488028203332,1863.963,1136,1136
Jaime Botin,Botin,jaime-botin-1,jaime-botin-1,-8.927,banking,Finance and Investments,M,Spain,1488028203332,1788.31,1191,1191
Jaime Gilinski Bacal,Gilinski Bacal,jaime-gilinski-bacal,jaime-gilinski-bacal,-2.675,banking,Finance and Investments,M,Colombia,1488028203331,3540.984,548,548
James Chambers,Chambers,james-chambers,no-pic,0,media,Media & Entertainment,M,United States,1488028203331,8118.183,165,165
James Clark,Clark,james-clark,james-clark,0.03,"Netscape, investments",Technology,M,United States,1488028203331,2004.334,1044,1044
James Coulter,Coulter,james-coulter,james-coulter,0,private equity,Finance and Investments,M,United States,1488028203331,2110,988,988
James France,France,james-france,james-france,-3.421,"Nascar, racing",Sports,M,United States,1488028203331,1995.154,1054,1054
James Leininger,Leininger,james-leininger,james-leininger,0,medical products,Healthcare,M,United States,1488028203332,1348.15,1511,1511
James Ratcliffe,Ratcliffe,james-ratcliffe,james-ratcliffe,0,chemicals,Manufacturing,M,United Kingdom,1488028203331,9037.013,145,145
Jamshyd Godrej,Godrej,jamshyd-godrej,jamshyd-godrej,0,consumer goods,Diversified,M,India,1488028203331,2534.186,818,818
Jan Koum,Koum,jan-koum,jan-koum,2.436,WhatsApp,Technology,M,United States,1488028203331,9026.502,146,146
Jane Goldman,Goldman,jane-goldman,no-pic-female,0,real estate,Real Estate,F,United States,1488028203331,3056.62,660,660
Jane Lauder,Lauder,jane-lauder,jane-lauder,-4.727,cosmetics,Fashion & Retail,F,United States,1488028203332,1540.123,1353,1353
Jaran Chiaravanont,Chiaravanont,jaran-chiaravanont,no-pic,-11.133,diversified,Diversified,M,Thailand,1488028203331,3306.041,593,593
Jasminder Singh & family,Singh,jasminder-singh,jasminder-singh,0,hotels,Real Estate,M,United Kingdom,1488028203332,1286.134,1574,1574
Jason Chang,Chang,jason-chang,jason-chang,-1.019,electronics,Technology,M,Singapore,1488028203331,2897.37,699,699
Jason Jiang,Jiang,jason-jiang,jason-jiang,-29.651,advertising,Media & Entertainment,M,China,1488028203331,3864.033,478,478
Jay Paul,Paul,jay-paul,jay-paul,0,real estate,Real Estate,M,United States,1488028203331,2533.632,821,821
Jay Y. Lee,Lee,jay-y-lee,jay-y-lee,7.837,Samsung,Diversified,M,South Korea,1488028203331,6126.668,243,243
Jayme Garfinkel,Garfinkel,jayme-garfinkel,jayme-garfinkel,-14.077,insurance,Finance and Investments,M,Brazil,1488028203332,1546.198,1350,1350
Jean Burelle,Burelle,jean-burelle,jean-burelle,-32.265,automotive systems,Automotive,M,France,1488028203332,1384.67,1483,1483
Jean Coutu,Coutu,jean-coutu,jean-coutu,2.385,drugstores,Fashion & Retail,M,Canada,1488028203332,1915.034,1109,1109
Jean-Michel Besnier,Besnier,jean-michel-besnier,jean-michel-besnier,1.804,cheese,Food and Beverage,M,France,1488028203331,3982.689,457,457
Jean Pierre Cayard,Cayard,jean-pierre-cayard,no-pic,0,spirits,Food and Beverage,M,France,1488028203331,2879.519,706,706
Jeff Rothschild,Rothschild,jeff-rothschild,jeff-rothschild,1.288,Facebook,Technology,M,United States,1488028203331,2296.07,919,919
Jeff Sutton,Sutton,jeff-sutton,no-pic,0,real estate,Real Estate,M,United States,1488028203331,3564,544,544
Jeffrey Gundlach,Gundlach,jeffrey-gundlach,jeffrey-gundlach,0,investments,Finance and Investments,M,United States,1488028203332,1662,1258,1258
Jeffrey Lorberbaum,Lorberbaum,jeffrey-lorberbaum,jeffrey-lorberbaum,6.071,flooring,Manufacturing,M,United States,1488028203331,2269.192,934,934
Jen-Hsun Huang,Huang,jen-hsun-huang,jen-hsun-huang,23.012,semiconductors,Technology,M,United States,1488028203331,2575.266,795,795
Jerry Reinsdorf,Reinsdorf,jerry-reinsdorf,jerry-reinsdorf,0,sports teams,Sports,M,United States,1488028203332,1413,1448,1448
Ji Changqun,Ji,ji-changqun-1,no-pic,13.051,real estate,Real Estate,M,China,1488028203331,3866.94,476,476
Jia Yueting,Jia,jia-yueting,jia-yueting,11.346,online video,Technology,M,China,1488028203331,3868.632,475,475
Jiang Bin,Jiang,jiang-bin,jiang-bin,-43.08,acoustic components,Technology,M,China,1488028203331,3201.442,618,618
Jiang Rensheng & family,Jiang,jiang-rensheng,jiang-rensheng,-32.507,vaccine production,Healthcare,M,China,1488028203331,2295.477,920,920
Jiang Wei,Jiang,jiang-wei,jiang-wei,-9.88,pharmaceuticals,Healthcare,M,China,1488028203332,1461.368,1414,1414
Jiang Weiping & family,Jiang,jiang-weiping,jiang-weiping,-40.571,chemicals,Manufacturing,M,China,1488028203331,2244.057,942,942
Jiang Zhaobai,Jiang,jiang-zhaobai,jiang-zhaobai,-0.327,real estate,Real Estate,M,China,1488028203332,1360.531,1501,1501
Jim Breyer,Breyer,jim-breyer,jim-breyer,0.68,venture capital,Technology,M,United States,1488028203331,2798.24,732,732
Jim Davis,Davis,jim-davis-1,no-pic,0,staffing & recruiting,Service,M,United States,1488028203331,2511.504,834,834
Jim Justice II,Justice,jim-justice-ii,jim-justice-ii,-0.13,coal,Metals & Mining,M,United States,1488028203332,1594.481,1309,1309
Jim Thompson,Thompson,jim-thompson,jim-thompson,0,logistics,Logistics,M,United States,1488028203332,1436.843,1435,1435
Jimmy Haslam,Haslam,jimmy-haslam,jimmy-haslam,0,"gas stations, retail",Fashion & Retail,M,United States,1488028203331,3694.286,524,524
Jitendra Virwani,Virwani,jitendra-virwani,jitendra-virwani,0,real estate,Real Estate,M,India,1488028203332,1760.519,1211,1211
Joao Alves de Queiroz Filho,Alves de Queiroz Filho,joao-alves-de-queiroz-filho,no-pic,1.653,consumer goods,Diversified,M,Brazil,1488028203332,1388.293,1480,1480
Joao Moreira Salles,Moreira Salles,joao-moreira-salles,joao-moreira-salles,-11.021,"banking, minerals",Diversified,M,Brazil,1488028203331,3174.54,623,624
Joao Roberto Marinho,Marinho,joao-roberto-marinho,joao-roberto-marinho,0,media,Media & Entertainment,M,Brazil,1488028203331,3774.023,506,506
Joe Gebbia,Gebbia,joe-gebbia,joe-gebbia,0,Airbnb,Technology,M,United States,1488028203331,3800,495,496
Johan Johannson,Johannson,johan-johannson,no-pic,0,grocery stores,Fashion & Retail,M,Norway,1488028203331,3242.446,608,608
